block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115026,
b_400829,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115025,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115024,
b_401033,0,11,0,0,11 WAVERLY - COLONIAL VILLAGE,43665,16_merged_3142144,3115029,
b_401033,0,11,0,0,11 WAVERLY - COLONIAL VILLAGE,43665,16_merged_3142144,3115028,
b_400799,0,03,0,0,3 WILLOW - LANSING MALL,43628,16_merged_3142144,3111656,
b_401051,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43670,9_merged_3142149,3115338,
b_400774,0,03,0,0,3 WILLOW - LANSING MALL,43628,16_merged_3142144,3111658,
b_400799,0,03,0,0,3 WILLOW - LANSING MALL,43628,16_merged_3142144,3111659,
b_401775,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,1_merged_3142145,3129298,
b_400837,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112273,
b_400832,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112272,
b_400835,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112271,
b_400834,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112270,
b_400838,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112277,
b_400838,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112276,
b_400835,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112275,
b_400833,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112274,
b_400838,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112279,
b_400838,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112278,
b_401202,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118330,
b_401200,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118331,
b_401201,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118332,
b_401200,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118333,
b_401201,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118334,
b_401200,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118335,
b_401201,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118336,
b_401200,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118337,
b_401201,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118338,
b_401200,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,10_merged_3142140,3118339,
b_400748,0,01,0,1,1 DOWNTOWN LANSING,43619,4_merged_3142148,3110779,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104605,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104604,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104607,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104606,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104601,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104600,
b_400883,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112897,
b_400879,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112896,
b_400882,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112895,
b_400881,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112894,
b_400880,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112893,
b_400879,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112892,
b_400873,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,18_merged_3142143,3112891,
b_400876,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,18_merged_3142143,3112890,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104602,
b_400881,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112899,
b_400880,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,20_merged_3142141,3112898,
b_400789,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43625,4_merged_3142148,3111518,
b_400827,0,12,0,0,12 W MICHIGAN - 12 LCC WEST,43667,20_merged_3142141,3115564,
b_401066,0,12,0,0,12 W MICHIGAN - 12 LCC WEST,43667,20_merged_3142141,3115565,
b_400744,0,01,0,1,1 DOWNTOWN LANSING,43619,4_merged_3142148,3110769,
a_400137,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,9_merged_3142138,3102514,
b_401066,0,12,0,0,12 W MICHIGAN - 12 LCC WEST,43667,20_merged_3142141,3115568,
b_401067,0,12,0,0,12 W MICHIGAN - 12 LCC WEST,43667,20_merged_3142141,3115569,
a_399900,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099039,
a_399905,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099038,
a_399901,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099033,
a_399900,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099032,
a_399904,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099031,
a_399901,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099030,
a_399901,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099037,
a_399908,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099036,
a_399900,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099035,
a_399907,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099034,
b_401384,0,39,0,0,UNIVERSITY VILLAGE,43725,1_merged_3142145,3125792,
b_400746,0,01,0,1,1 DOWNTOWN LANSING,43619,4_merged_3142148,3110765,
a_400138,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,9_merged_3142138,3102518,
b_401342,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123389,
b_401345,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123388,
b_401743,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127808,
b_401742,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127809,
b_401743,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127804,
b_401343,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123382,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127806,
b_401744,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127807,
b_401743,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127800,
b_401742,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127801,
b_401342,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123385,
b_401744,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127803,
b_401325,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122380,
b_401323,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122381,
b_401324,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122382,
b_401325,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122383,
b_401326,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122384,
b_401323,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122385,
b_401789,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130158,
b_401325,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122387,
b_401787,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130156,
b_401323,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122389,
b_401789,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130154,
b_401791,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130155,
b_401787,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130152,
b_401788,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130153,
b_401789,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130150,
b_401791,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130151,
b_400969,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114039,
b_400967,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114038,
b_400965,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114033,
b_400969,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114032,
b_400965,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114031,
b_400965,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114030,
b_400970,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114037,
b_400965,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114036,
b_400967,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114035,
b_400969,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114034,
b_400775,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43622,10_merged_3142140,3111209,
b_400775,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43622,10_merged_3142140,3111208,
b_400772,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111203,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111202,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111201,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111200,
b_400776,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43622,10_merged_3142140,3111207,
b_400775,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43622,10_merged_3142140,3111206,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN LANSING,43624,16_merged_3142144,3111205,
b_400772,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN LANSING,43624,16_merged_3142144,3111204,
b_401767,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,5_merged_3142147,3129101,
b_401329,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122524,
b_401327,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122525,
b_401328,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122526,
b_401329,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122527,
b_401328,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122520,
b_401329,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122521,
b_401327,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122522,
b_401328,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122523,
b_401327,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122528,
b_401328,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,16_merged_3142144,3122529,
b_401249,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119458,
b_401253,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119459,
b_401252,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119456,
b_401248,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119457,
b_401247,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119454,
b_401246,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119455,
b_401251,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119452,
b_401250,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119453,
b_401249,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119450,
b_401253,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119451,
b_401779,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129514,
b_401778,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129515,
b_401777,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129516,
b_401777,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129517,
b_401780,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129510,
b_401781,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129511,
b_401777,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129512,
b_401778,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129513,
b_401777,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129518,
b_401777,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129519,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118477,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118476,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118475,
b_401211,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118474,
b_401209,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118473,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118472,
b_401209,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118471,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118470,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118479,
b_401208,0,24,0,1,24 EAST LANSING/MSU,43697,5_merged_3142147,3118478,
b_401358,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124166,
b_401360,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124167,
b_401361,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124164,
b_401358,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124165,
b_401358,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124162,
b_401359,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124163,
b_401359,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124160,
b_401361,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124161,
b_401361,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124168,
b_401358,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124169,
a_400284,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105295,
a_400283,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105294,
a_400284,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105297,
a_400283,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105296,
a_400282,0,17_merged_3142122,0,1,,43554,10_merged_3142129,3105291,
a_400281,0,17_merged_3142122,0,1,,43554,10_merged_3142129,3105290,
a_400282,0,17_merged_3142122,0,1,,43554,10_merged_3142129,3105293,
a_400281,0,17_merged_3142122,0,1,,43554,10_merged_3142129,3105292,
a_400284,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105299,
a_400283,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105298,
b_401363,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124290,
b_401362,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124291,
b_401363,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124292,
b_401362,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124293,
b_401363,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124294,
b_401362,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124295,
b_401363,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124296,
b_401362,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124297,
b_401363,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124298,
b_401362,0,34,0,0,34 BRODY COMPLEX - UNIVERSITY VILLAGE,43718,3_merged_3142146,3124299,
b_401789,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,5_merged_3142147,3129957,
b_401361,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124232,
b_401358,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124233,
b_401359,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124230,
a_399976,0,03,0,1,3 WILLOW - DOWNTOWN,43499,5_merged_3142136,3100220,
b_401377,0,39,0,0,UNIVERSITY VILLAGE,43725,10_merged_3142140,3125216,
a_399976,0,03,0,1,3 WILLOW - DOWNTOWN,43499,5_merged_3142136,3100227,
b_401358,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124237,
b_401359,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124234,
b_401360,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124235,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124834,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124835,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124836,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124837,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124830,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124831,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124832,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124833,
b_401377,0,39,0,0,UNIVERSITY VILLAGE,43725,10_merged_3142140,3125210,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124838,
b_401372,0,38,0,0,SPARTAN VILLAGE,43723,9_merged_3142149,3124839,
b_401360,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124239,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104658,
a_400228,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,5_merged_3142136,3104659,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104656,
b_401747,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3127989,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104654,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104655,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104652,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104653,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,5_merged_3142136,3104650,
a_400229,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43547,5_merged_3142136,3104651,
a_400219,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103929,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103928,
b_401342,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123405,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103921,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103920,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103923,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103922,
a_400219,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103925,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103924,
a_400219,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103927,
a_400221,0,12,0,1,12 W MICHIGAN - 12 DOWNTOWN,43537,20_merged_3142130,3103926,
b_401344,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123407,
b_401345,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123400,
b_401342,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123401,
b_401343,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123402,
b_401344,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,16_merged_3142144,3123403,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107358,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107359,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107352,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107353,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107350,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107351,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107356,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107357,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107354,
a_400381,0,26,0,1,26 ABBOT/E LANSING/MSU,43567,5_merged_3142136,3107355,
b_401099,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116208,
b_401101,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116209,
b_401100,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116202,
b_401101,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116203,
b_401099,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116200,
b_401100,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116201,
b_401099,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116206,
b_401101,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116207,
b_401100,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116204,
b_401101,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,20_merged_3142141,3116205,
b_401037,0,11,0,0,11 WAVERLY - COLONIAL VILLAGE,43665,9_merged_3142149,3115090,
a_400126,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102388,
a_400128,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102389,
a_400128,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102382,
a_400124,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102383,
a_400125,0,09,0,1,9 S MARTIN L KING - DOWNTOWN,43528,16_merged_3142133,3102380,
a_400123,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102381,
a_400124,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102386,
a_400127,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,16_merged_3142133,3102387,
